date,scores,date
2018-11-02,"-0,6597",2018-11-02
2018-11-03,"-0,7001",2018-11-03
2018-11-04,"-1,6938",2018-11-04
2018-11-05,"-0,9169",2018-11-05
2018-11-06,"-0,25199999999999995",2018-11-06
2018-11-07,"-0,296",2018-11-07
2018-11-08,"0,4767",2018-11-08
2018-11-09,"-0,10569999999999996",2018-11-09
2018-11-10,"-0,5541",2018-11-10
2018-11-11,"-0,5267",2018-11-11
2018-11-12,"0,7381000000000001",2018-11-12
2018-11-13,"0,2899",2018-11-13
2018-11-14,"0,0",2018-11-14
2018-11-15,"0,7597",2018-11-15
2018-11-16,"-0,045999999999999985",2018-11-16
2018-11-17,"0,5661",2018-11-17
2018-11-18,"0,7269",2018-11-18
2018-11-19,"0,6011",2018-11-19
2018-11-20,"0,3916",2018-11-20
2018-11-21,"-0,296",2018-11-21
2018-11-22,"0,0",2018-11-22
2018-11-23,"-0,296",2018-11-23
2018-11-24,"0,0",2018-11-24
2018-11-25,"0,0",2018-11-25
2018-11-26,"1,1306",2018-11-26
2018-11-27,"-0,296",2018-11-27
2018-11-28,"-0,32959999999999995",2018-11-28
2018-11-29,"0,7666000000000001",2018-11-29
2018-11-30,"-0,296",2018-11-30
2018-12-02,"0,04400000000000004",2018-12-02
2018-12-03,"-0,3736",2018-12-03
2018-12-04,"0,43500000000000005",2018-12-04
2018-12-05,"-0,5",2018-12-05
2018-12-06,"-0,7363999999999999",2018-12-06
2018-12-07,"-0,296",2018-12-07
2018-12-08,"0,34",2018-12-08
2018-12-09,"0,0",2018-12-09
2018-12-10,"0,04400000000000004",2018-12-10
2018-12-11,"-0,296",2018-12-11
2018-12-12,"-0,3128",2018-12-12
2018-12-13,"-1,2044000000000001",2018-12-13
2018-12-14,"0,1869",2018-12-14
2018-12-15,"-0,24439999999999998",2018-12-15
2018-12-16,"0,18070000000000003",2018-12-16
2018-12-17,"0,04400000000000004",2018-12-17
2018-12-18,"0,0",2018-12-18
2018-12-19,"-0,296",2018-12-19
2018-12-20,"-0,296",2018-12-20
2018-12-21,"-0,592",2018-12-21
2018-12-22,"-1,4393",2018-12-22
2018-12-23,"-0,19329999999999992",2018-12-23
2018-12-24,"0,0",2018-12-24
2018-12-25,"-0,296",2018-12-25
2018-12-26,"0,0",2018-12-26
2018-12-27,"-1,0743",2018-12-27
2018-12-28,"-0,5267",2018-12-28
2018-12-29,"-0,6696",2018-12-29
2018-12-30,"0,0",2018-12-30
2018-12-31,"-0,8879999999999999",2018-12-31
2019-01-01,"-0,9884",2019-01-01
2019-01-02,"0,0",2019-01-02
2019-01-03,"-0,25199999999999995",2019-01-03
2019-01-04,"-1,5585",2019-01-04
2019-01-05,"-1,6320999999999999",2019-01-05
2019-01-06,"0,0",2019-01-06
2019-01-07,"-0,7684",2019-01-07
2019-01-08,"-1,816",2019-01-08
2019-01-09,"-0,296",2019-01-09
2019-01-10,"0,4019",2019-01-10
2019-01-11,"-0,2732",2019-01-11
2019-01-12,"-0,7479999999999998",2019-01-12
2019-01-13,"0,0",2019-01-13
2019-01-14,"0,0",2019-01-14
2019-01-15,"0,0",2019-01-15
2019-01-16,"0,0",2019-01-16
2019-01-17,"-0,5423",2019-01-17
2019-01-18,"-0,9963",2019-01-18
2019-01-19,"0,14440000000000003",2019-01-19
2019-01-20,"-0,4588",2019-01-20
2019-01-21,"0,296",2019-01-21
2019-01-22,"-0,5265",2019-01-22
2019-01-23,"-0,16840000000000005",2019-01-23
2019-01-24,"0,35430000000000006",2019-01-24
2019-01-25,"-0,296",2019-01-25
2019-01-26,"-0,3595",2019-01-26
2019-01-27,"0,0",2019-01-27
2019-01-28,"-0,6619",2019-01-28
2019-01-29,"0,6739",2019-01-29
2019-01-30,"0,5994",2019-01-30
2019-01-31,"0,0",2019-01-31
2019-02-01,"0,0516",2019-02-01
2019-02-02,"0,04400000000000004",2019-02-02
2019-02-03,"-0,5267",2019-02-03
2019-02-04,"0,0",2019-02-04
2019-02-05,"-0,296",2019-02-05
2019-02-06,"0,31250000000000006",2019-02-06
2019-02-07,"0,1059",2019-02-07
2019-02-08,"-1,7098",2019-02-08
2019-02-09,"0,30490000000000006",2019-02-09
2019-02-10,"0,0",2019-02-10
2019-02-11,"-1,6761",2019-02-11
2019-02-12,"-0,296",2019-02-12
2019-02-13,"-0,16799999999999998",2019-02-13
2019-02-14,"-0,5045",2019-02-14
2019-02-15,"-1,1724999999999999",2019-02-15
2019-02-16,"0,8299000000000001",2019-02-16
2019-02-17,"-0,296",2019-02-17
2019-02-18,"0,68",2019-02-18
2019-02-19,"-0,17839999999999995",2019-02-19
2019-02-20,"-0,296",2019-02-20
2019-02-21,"-0,6662",2019-02-21
2019-02-22,"-0,296",2019-02-22
2019-02-23,"0,1502",2019-02-23
2019-02-24,"-0,25199999999999995",2019-02-24
2019-02-25,"0,0",2019-02-25
2019-02-26,"0,36369999999999997",2019-02-26
2019-02-27,"0,0",2019-02-27
2019-03-01,"0,24510000000000004",2019-03-01
2019-03-02,"-0,09249999999999997",2019-03-02
2019-03-03,"0,0",2019-03-03
2019-03-04,"-0,8678999999999999",2019-03-04
2019-03-05,"-0,296",2019-03-05
2019-03-06,"0,3967",2019-03-06
2019-03-07,"0,4137",2019-03-07
2019-03-08,"-0,2584",2019-03-08
2019-03-09,"0,1043",2019-03-09
2019-03-10,"-0,796",2019-03-10
2019-03-11,"-0,8061",2019-03-11
2019-03-12,"0,5859",2019-03-12
2019-03-13,"-1,7390999999999999",2019-03-13
2019-03-14,"-1,4026999999999998",2019-03-14
2019-03-15,"-0,9163999999999999",2019-03-15
2019-03-16,"0,4333",2019-03-16
2019-03-17,"0,04400000000000004",2019-03-17
2019-03-18,"-0,592",2019-03-18
2019-03-19,"-0,7845",2019-03-19
2019-03-20,"1,2221",2019-03-20
2019-03-21,"0,6072",2019-03-21
2019-03-22,"0,0",2019-03-22
2019-03-23,"1,1532",2019-03-23
2019-03-24,"-0,5574",2019-03-24
2019-03-25,"0,4574",2019-03-25
2019-03-26,"1,7298",2019-03-26
2019-03-27,"0,7277",2019-03-27
2019-03-28,"0,6867000000000001",2019-03-28
2019-03-29,"2,8923",2019-03-29
2019-03-30,"1,5669",2019-03-30
2019-03-31,"0,0",2019-03-31
2019-04-01,"1,1625",2019-04-01
2019-04-02,"1,4304000000000001",2019-04-02
2019-04-03,"0,24630000000000005",2019-04-03
2019-04-04,"0,22180000000000005",2019-04-04
2019-04-05,"-0,23069999999999996",2019-04-05
2019-04-06,"0,9175",2019-04-06
2019-04-07,"-0,3595",2019-04-07
2019-04-08,"-0,7003",2019-04-08
2019-04-09,"0,26820000000000005",2019-04-09
2019-04-10,"0,048099999999999976",2019-04-10
2019-04-11,"0,2806",2019-04-11
2019-04-12,"-0,47070000000000006",2019-04-12
2019-04-13,"-0,8674",2019-04-13
2019-04-14,"0,0",2019-04-14
2019-04-15,"-0,592",2019-04-15
2019-04-16,"0,02080000000000006",2019-04-16
2019-04-17,"1,1532",2019-04-17
2019-04-18,"0,12529999999999997",2019-04-18
2019-04-19,"-0,8175999999999999",2019-04-19
2019-04-20,"-0,6113",2019-04-20
2019-04-21,"0,0",2019-04-21
2019-04-22,"-0,7992999999999999",2019-04-22
2019-04-23,"-0,296",2019-04-23
2019-04-24,"-0,14239999999999997",2019-04-24
2019-04-25,"0,7307",2019-04-25
2019-04-26,"-0,10820000000000002",2019-04-26
2019-04-27,"0,0",2019-04-27
2019-04-28,"0,0",2019-04-28
2019-04-29,"-0,2694999999999999",2019-04-29
2019-04-30,"0,0",2019-04-30
2019-05-01,"-0,7762",2019-05-01
2019-05-02,"0,5319",2019-05-02
2019-05-03,"0,0",2019-05-03
2019-05-04,"0,04400000000000004",2019-05-04
2019-05-05,"-0,3595",2019-05-05
2019-05-06,"-0,3079",2019-05-06
2019-05-07,"0,18710000000000004",2019-05-07
2019-05-08,"0,46390000000000003",2019-05-08
2019-05-09,"-1,0644",2019-05-09
2019-05-10,"-0,14829999999999993",2019-05-10
2019-05-11,"-0,6696",2019-05-11
2019-05-12,"0,4767",2019-05-12
2019-05-13,"-0,8534",2019-05-13
2019-05-14,"-0,5216",2019-05-14
2019-05-15,"-1,4454",2019-05-15
2019-05-16,"0,2899",2019-05-16
2019-05-17,"0,04400000000000004",2019-05-17
2019-05-18,"1,4101",2019-05-18
2019-05-19,"-0,6778",2019-05-19
2019-05-20,"-0,296",2019-05-20
2019-05-21,"-1,2949",2019-05-21
2019-05-22,"-1,0997",2019-05-22
2019-05-23,"-0,9032",2019-05-23
2019-05-24,"-0,5944",2019-05-24
2019-05-25,"-0,5956999999999999",2019-05-25
2019-05-26,"0,296",2019-05-26
2019-05-27,"-0,5267",2019-05-27
2019-05-28,"-0,592",2019-05-28
2019-05-29,"-1,2671999999999999",2019-05-29
2019-05-30,"0,04400000000000004",2019-05-30
2019-05-31,"0,0",2019-05-31
2019-06-01,"0,30700000000000005",2019-06-01
2019-06-02,"-0,592",2019-06-02
2019-06-03,"-0,9656",2019-06-03
2019-06-04,"-0,4019",2019-06-04
2019-06-05,"-0,22049999999999986",2019-06-05
2019-06-06,"-0,4875",2019-06-06
2019-06-07,"0,0",2019-06-07
2019-06-08,"-1,2513999999999998",2019-06-08
2019-06-09,"-0,296",2019-06-09
2019-06-10,"0,17789999999999997",2019-06-10
2019-06-11,"-0,8534",2019-06-11
2019-06-12,"-0,8879999999999999",2019-06-12
2019-06-13,"-1,0781",2019-06-13
2019-06-14,"1,0528",2019-06-14
2019-06-15,"-0,3287",2019-06-15
2019-06-16,"0,5379",2019-06-16
2019-06-17,"-0,4939",2019-06-17
2019-06-18,"-1,7106999999999999",2019-06-18
2019-06-19,"-0,592",2019-06-19
2019-06-20,"0,0",2019-06-20
2019-06-21,"-0,8225",2019-06-21
2019-06-22,"-2,1907",2019-06-22
2019-06-23,"-0,9678",2019-06-23
2019-06-24,"-0,6767",2019-06-24
2019-06-25,"-0,8533999999999999",2019-06-25
2019-06-26,"-0,1689",2019-06-26
2019-06-27,"-1,184",2019-06-27
2019-06-28,"-0,26750000000000007",2019-06-28
2019-06-29,"0,023900000000000032",2019-06-29
2019-06-30,"-1,2536",2019-06-30
2019-07-01,"-0,7229999999999999",2019-07-01
2019-07-02,"-1,9514",2019-07-02
2019-07-03,"-0,5574",2019-07-03
2019-07-04,"-0,9963",2019-07-04
2019-07-05,"-1,2330999999999999",2019-07-05
2019-07-06,"0,04400000000000004",2019-07-06
2019-07-07,"-0,296",2019-07-07
2019-07-08,"0,0",2019-07-08
2019-07-09,"-0,5845999999999999",2019-07-09
2019-07-10,"-1,6141999999999999",2019-07-10
2019-07-11,"-0,5574",2019-07-11
2019-07-12,"1,229",2019-07-12
2019-07-13,"-0,5574",2019-07-13
2019-07-14,"-0,06869999999999998",2019-07-14
2019-07-15,"0,0",2019-07-15
2019-07-16,"0,45020000000000016",2019-07-16
2019-07-17,"-0,32659999999999995",2019-07-17
2019-07-18,"-0,3595",2019-07-18
2019-07-19,"0,0",2019-07-19
2019-07-20,"-0,27449999999999997",2019-07-20
2019-07-21,"0,0",2019-07-21
2019-07-22,"-0,296",2019-07-22
2019-07-23,"-0,296",2019-07-23
2019-07-24,"-0,5938",2019-07-24
2019-07-25,"-1,3271",2019-07-25
2019-07-26,"-1,297",2019-07-26
2019-07-27,"-0,7421",2019-07-27
2019-07-28,"-0,8286",2019-07-28
2019-07-29,"0,6572",2019-07-29
2019-07-30,"0,1059",2019-07-30
2019-07-31,"-3,0118",2019-07-31
2019-08-01,"0,0",2019-08-01
2019-08-02,"-1,0534",2019-08-02
2019-08-03,"-0,23310000000000003",2019-08-03
2019-08-04,"0,19829999999999998",2019-08-04
2019-08-05,"-2,3387",2019-08-05
2019-08-06,"-1,0644",2019-08-06
2019-08-07,"-0,17320000000000002",2019-08-07
2019-08-08,"-0,7348999999999999",2019-08-08
2019-08-09,"1,2578",2019-08-09
2019-08-10,"-0,24439999999999998",2019-08-10
2019-08-11,"-1,0840999999999998",2019-08-11
2019-08-12,"-1,14",2019-08-12
2019-08-13,"-0,25349999999999995",2019-08-13
2019-08-14,"1,0938",2019-08-14
2019-08-15,"0,13390000000000002",2019-08-15
2019-08-16,"0,5665",2019-08-16
2019-08-17,"-0,9963",2019-08-17
2019-08-18,"-0,26630000000000004",2019-08-18
2019-08-19,"0,5287999999999999",2019-08-19
2019-08-20,"-0,0803",2019-08-20
2019-08-21,"0,25240000000000007",2019-08-21
2019-08-22,"-1,4508",2019-08-22
2019-08-23,"-0,296",2019-08-23
2019-08-24,"-2,3453",2019-08-24
2019-08-25,"-0,03109999999999996",2019-08-25
2019-08-26,"-1,184",2019-08-26
2019-08-27,"-1,3669",2019-08-27
2019-08-28,"-0,12040000000000001",2019-08-28
2019-08-29,"-0,592",2019-08-29
2019-08-30,"0,34",2019-08-30
2019-08-31,"0,008199999999999985",2019-08-31
2019-09-01,"-1,0345",2019-09-01
2019-09-02,"-0,3021",2019-09-02
2019-09-03,"-2,8430999999999997",2019-09-03
2019-09-04,"-1,0302999999999998",2019-09-04
2019-09-05,"-0,25199999999999995",2019-09-05
2019-09-06,"-3,6577",2019-09-06
2019-09-07,"-0,8879999999999999",2019-09-07
2019-09-08,"-0,296",2019-09-08
2019-09-09,"0,0",2019-09-09
2019-09-10,"0,1194",2019-09-10
2019-09-11,"0,0",2019-09-11
2019-09-12,"0,04400000000000004",2019-09-12
2019-09-13,"-0,006099999999999994",2019-09-13
2019-09-14,"-0,5107999999999999",2019-09-14
2019-09-15,"-0,17829999999999996",2019-09-15
2019-09-16,"0,5266000000000001",2019-09-16
2019-09-17,"-0,2614",2019-09-17
2019-09-18,"0,34",2019-09-18
2019-09-19,"-0,363",2019-09-19
2019-09-20,"-0,296",2019-09-20
2019-09-21,"-0,09299999999999997",2019-09-21
2019-09-22,"0,4767",2019-09-22
2019-09-23,"0,4824",2019-09-23
2019-09-24,"-0,296",2019-09-24
2019-09-25,"0,0",2019-09-25
2019-09-26,"0,34",2019-09-26
2019-09-27,"-0,8879999999999999",2019-09-27
2019-09-28,"0,0",2019-09-28
2019-09-29,"-0,296",2019-09-29
2019-09-30,"0,0",2019-09-30
2019-10-01,"1,4018000000000002",2019-10-01
2019-10-02,"-0,47509999999999997",2019-10-02
2019-10-03,"-0,6644",2019-10-03
2019-10-04,"-2,2716000000000003",2019-10-04
2019-10-05,"-0,592",2019-10-05
2019-10-06,"-0,27029999999999993",2019-10-06
2019-10-07,"-0,7451",2019-10-07
2019-10-08,"0,30340000000000006",2019-10-08
2019-10-09,"-0,296",2019-10-09
2019-10-10,"-0,8227",2019-10-10
2019-10-11,"0,19959999999999997",2019-10-11
2019-10-12,"-0,27419999999999994",2019-10-12
2019-10-13,"-0,7243999999999999",2019-10-13
2019-10-14,"-2,2153",2019-10-14
2019-10-15,"-0,592",2019-10-15
2019-10-16,"-1,5596",2019-10-16
2019-10-17,"0,34",2019-10-17
2019-10-18,"-0,3217999999999999",2019-10-18
2019-10-19,"-0,7291",2019-10-19
2019-10-20,"-0,296",2019-10-20
2019-10-21,"-2,1671",2019-10-21
2019-10-22,"-0,296",2019-10-22
2019-10-23,"-2,3706",2019-10-23
2019-10-24,"0,3248",2019-10-24
2019-10-25,"0,8039000000000001",2019-10-25
2019-10-26,"-0,296",2019-10-26
2019-10-27,"-0,9867999999999999",2019-10-27
2019-10-28,"0,0",2019-10-28
2019-10-29,"-0,296",2019-10-29
2019-10-30,"0,0",2019-10-30
2019-10-31,"0,2383",2019-10-31
2019-11-01,"0,09560000000000005",2019-11-01
2019-11-02,"0,30340000000000006",2019-11-02
2019-11-03,"-0,39359999999999995",2019-11-03
2019-11-04,"-1,2212",2019-11-04
2019-11-05,"-1,6644999999999999",2019-11-05
2019-11-06,"-0,6124",2019-11-06
2019-11-07,"-0,8227",2019-11-07
2019-11-08,"0,0",2019-11-08
2019-11-09,"-0,12980000000000003",2019-11-09
2019-11-10,"0,0",2019-11-10
2019-11-11,"0,0516",2019-11-11
2019-11-12,"0,0",2019-11-12
2019-11-13,"-0,12460000000000004",2019-11-13
2019-11-14,"-1,1494",2019-11-14
2019-11-15,"0,06580000000000008",2019-11-15
2019-11-16,"-0,4184",2019-11-16
2019-11-17,"0,0",2019-11-17
2019-11-18,"0,04400000000000004",2019-11-18
2019-11-19,"-0,7149",2019-11-19
2019-11-20,"0,0",2019-11-20
2019-11-21,"0,0",2019-11-21
2019-11-22,"0,0524",2019-11-22
2019-11-23,"-0,11349999999999999",2019-11-23
2019-11-24,"0,0",2019-11-24
2019-11-25,"-2,3754",2019-11-25
2019-11-26,"0,5212",2019-11-26
2019-11-27,"0,0031999999999999945",2019-11-27
2019-11-28,"-0,42250000000000004",2019-11-28
2019-11-29,"-0,7058",2019-11-29
2019-11-30,"0,19029999999999997",2019-11-30
2019-12-01,"-1,3599",2019-12-01
2019-12-02,"0,04400000000000004",2019-12-02
2019-12-03,"-0,4491",2019-12-03
2019-12-04,"-0,14929999999999993",2019-12-04
2019-12-05,"0,7369",2019-12-05
2019-12-06,"0,1628",2019-12-06
2019-12-07,"-0,8227",2019-12-07
2019-12-08,"0,23069999999999996",2019-12-08
2019-12-09,"-1,4923",2019-12-09
2019-12-10,"0,8831",2019-12-10
2019-12-11,"-0,6859",2019-12-11
2019-12-12,"-0,546",2019-12-12
2019-12-13,"-1,3558000000000001",2019-12-13
2019-12-14,"0,7741000000000001",2019-12-14
2019-12-15,"0,0",2019-12-15
2019-12-16,"-0,15050000000000002",2019-12-16
2019-12-17,"-0,296",2019-12-17
2019-12-18,"-1,1026",2019-12-18
2019-12-19,"0,08800000000000008",2019-12-19
2019-12-20,"-0,296",2019-12-20
2019-12-21,"0,3612",2019-12-21
2019-12-22,"0,4574",2019-12-22
2019-12-23,"0,21070000000000005",2019-12-23
2019-12-24,"-0,23839999999999995",2019-12-24
2019-12-25,"0,0",2019-12-25
2019-12-26,"0,0516",2019-12-26
2019-12-27,"0,0",2019-12-27
2019-12-28,"-0,296",2019-12-28
2019-12-29,"-0,9408",2019-12-29
2019-12-30,"0,2732",2019-12-30
2019-12-31,"-0,0772",2019-12-31
2020-01-01,"0,296",2020-01-01
2020-01-02,"0,0",2020-01-02
2020-01-03,"0,0",2020-01-03
2020-01-04,"-1,1441",2020-01-04
2020-01-05,"0,0",2020-01-05
2020-01-06,"-0,9544",2020-01-06
2020-01-07,"0,007400000000000073",2020-01-07
2020-01-08,"-1,2642",2020-01-08
2020-01-09,"-0,13609999999999994",2020-01-09
2020-01-10,"0,0",2020-01-10
2020-01-11,"-1,4454",2020-01-11
2020-01-12,"0,35259999999999997",2020-01-12
2020-01-13,"-0,3757",2020-01-13
2020-01-14,"0,0",2020-01-14
2020-01-15,"-0,5458999999999999",2020-01-15
2020-01-16,"0,0",2020-01-16
2020-01-17,"0,0",2020-01-17
2020-01-18,"-0,23659999999999998",2020-01-18
2020-01-19,"-0,4871",2020-01-19
2020-01-20,"-0,25199999999999995",2020-01-20
2020-01-21,"-0,9235",2020-01-21
2020-01-22,"-0,4861",2020-01-22
2020-01-23,"-1,8234",2020-01-23
2020-01-24,"0,6476",2020-01-24
2020-01-25,"-1,0722",2020-01-25
2020-01-26,"-0,5216",2020-01-26
2020-01-27,"-0,296",2020-01-27
2020-01-28,"-0,14459999999999995",2020-01-28
2020-01-29,"-0,5267",2020-01-29
2020-01-30,"-0,592",2020-01-30
2020-01-31,"-1,601",2020-01-31
2020-02-01,"-0,296",2020-02-01
2020-02-02,"0,21460000000000007",2020-02-02
2020-02-03,"-0,7363999999999999",2020-02-03
2020-02-04,"-0,296",2020-02-04
2020-02-05,"-1,3018",2020-02-05
2020-02-06,"0,0",2020-02-06
2020-02-07,"0,0",2020-02-07
2020-02-08,"-0,9508",2020-02-08
2020-02-09,"0,6283000000000001",2020-02-09
2020-02-10,"-0,296",2020-02-10
2020-02-11,"-0,14539999999999997",2020-02-11
2020-02-12,"1,1862000000000001",2020-02-12
2020-02-13,"-1,5064",2020-02-13
2020-02-14,"0,0",2020-02-14
2020-02-15,"0,04400000000000004",2020-02-15
2020-02-16,"0,0",2020-02-16
2020-02-17,"-0,11809999999999998",2020-02-17
2020-02-18,"1,7759",2020-02-18
2020-02-19,"-2,0949999999999998",2020-02-19
2020-02-20,"-2,0805",2020-02-20
2020-02-21,"-0,4452999999999999",2020-02-21
2020-02-22,"-0,23920000000000002",2020-02-22
2020-02-23,"-0,5267",2020-02-23
2020-02-24,"0,49620000000000003",2020-02-24
2020-02-25,"-0,27039999999999986",2020-02-25
2020-02-26,"-0,7837",2020-02-26
2020-02-27,"-1,1979",2020-02-27
2020-02-28,"-1,5712",2020-02-28
2020-02-29,"-1,1765999999999999",2020-02-29
2020-03-01,"0,04400000000000004",2020-03-01
2020-03-02,"-0,6911999999999999",2020-03-02
2020-03-03,"-1,0248",2020-03-03
2020-03-04,"0,0",2020-03-04
2020-03-05,"-0,23079999999999995",2020-03-05
2020-03-06,"-0,296",2020-03-06
2020-03-07,"-0,8227",2020-03-07
2020-03-08,"-1,3826",2020-03-08
2020-03-09,"-2,8415999999999997",2020-03-09
2020-03-10,"-17,074199999999998",2020-03-10
2020-03-11,"-13,165899999999999",2020-03-11
2020-03-12,"-12,4443",2020-03-12
2020-03-13,"-13,8354",2020-03-13
2020-03-14,"-15,0505",2020-03-14
2020-03-15,"-6,5237",2020-03-15
2020-03-16,"0,47060000000000013",2020-03-16
2020-03-17,"-4,150399999999999",2020-03-17
2020-03-18,"-3,6668",2020-03-18
2020-03-19,"-7,1465",2020-03-19
2020-03-20,"-0,8938999999999999",2020-03-20
2020-03-21,"-2,5305999999999997",2020-03-21
2020-03-22,"-3,9543",2020-03-22
2020-03-23,"-4,8439",2020-03-23
2020-03-24,"-0,6542999999999999",2020-03-24
2020-03-25,"-2,7249999999999996",2020-03-25
2020-03-26,"-1,4911999999999999",2020-03-26
2020-03-27,"-1,0392",2020-03-27
2020-03-28,"-1,5021",2020-03-28
2020-03-29,"-0,31220000000000003",2020-03-29
2020-03-30,"-2,9745",2020-03-30
2020-03-31,"-1,5356999999999998",2020-03-31
2020-04-01,"-1,5332",2020-04-01
2020-04-02,"-2,9435999999999996",2020-04-02
2020-04-03,"-1,1723",2020-04-03
2020-04-04,"-2,4905999999999997",2020-04-04
2020-04-05,"-0,45389999999999997",2020-04-05
2020-04-06,"-0,34279999999999994",2020-04-06
2020-04-07,"-1,3958",2020-04-07
2020-04-08,"-4,8754",2020-04-08
2020-04-09,"-2,3865",2020-04-09
2020-04-10,"0,04400000000000004",2020-04-10
2020-04-11,"-4,7154",2020-04-11
2020-04-12,"-1,6301",2020-04-12
2020-04-13,"-0,36050000000000004",2020-04-13
2020-04-14,"-1,0873",2020-04-14
2020-04-15,"-0,7513000000000001",2020-04-15
2020-04-16,"0,09560000000000005",2020-04-16
2020-04-17,"0,2899",2020-04-17
2020-04-18,"-3,3544",2020-04-18
2020-04-19,"-3,3566000000000003",2020-04-19
2020-04-20,"-0,9618",2020-04-20
2020-04-21,"-3,5202999999999998",2020-04-21
2020-04-22,"0,11240000000000006",2020-04-22
2020-04-23,"-0,31509999999999994",2020-04-23
2020-04-24,"-0,3064",2020-04-24
2020-04-25,"-0,5170000000000001",2020-04-25
2020-04-26,"0,7195000000000001",2020-04-26
2020-04-27,"-2,0497",2020-04-27
2020-04-28,"-0,4724",2020-04-28
2020-04-29,"-0,592",2020-04-29
2020-04-30,"-3,3596",2020-04-30
2020-05-01,"-1,3751",2020-05-01
2020-05-02,"-1,5800999999999998",2020-05-02
2020-05-03,"-0,5267",2020-05-03
2020-05-04,"0,4215",2020-05-04
2020-05-05,"-2,1094999999999997",2020-05-05
2020-05-06,"0,5218",2020-05-06
2020-05-07,"0,5050000000000001",2020-05-07
2020-05-08,"-1,3576",2020-05-08
2020-05-09,"-0,6696",2020-05-09
2020-05-10,"-0,8533999999999999",2020-05-10
2020-05-11,"-0,592",2020-05-11
2020-05-12,"-0,49039999999999984",2020-05-12
2020-05-13,"-1,7739999999999998",2020-05-13
2020-05-14,"-1,8323",2020-05-14
2020-05-15,"-0,6417999999999999",2020-05-15
2020-05-16,"-1,4266",2020-05-16
2020-05-17,"0,25860000000000016",2020-05-17
2020-05-18,"-1,7056",2020-05-18
2020-05-19,"-0,28679999999999994",2020-05-19
2020-05-20,"-2,8931999999999998",2020-05-20
2020-05-21,"-2,0177",2020-05-21
2020-05-22,"-1,575",2020-05-22
2020-05-23,"-0,296",2020-05-23
2020-05-24,"-0,296",2020-05-24
2020-05-25,"0,34",2020-05-25
2020-05-26,"-0,6196999999999999",2020-05-26
2020-05-27,"0,10660000000000003",2020-05-27
2020-05-28,"1,2616",2020-05-28
2020-05-29,"-1,0144",2020-05-29
2020-05-30,"-0,40779999999999994",2020-05-30
2020-05-31,"-0,5267",2020-05-31
2020-06-01,"0,0",2020-06-01
2020-06-02,"0,007400000000000073",2020-06-02
2020-06-03,"-0,8155",2020-06-03
2020-06-04,"-0,13049999999999998",2020-06-04
2020-06-05,"-1,9619",2020-06-05
2020-06-06,"0,2899",2020-06-06
2020-06-07,"-1,5232999999999999",2020-06-07
2020-06-08,"-0,592",2020-06-08
2020-06-09,"-0,6696",2020-06-09
2020-06-10,"0,8743000000000001",2020-06-10
2020-06-11,"-0,592",2020-06-11
2020-06-12,"-0,9963",2020-06-12
2020-06-13,"-0,9209",2020-06-13
2020-06-14,"-0,4491",2020-06-14
2020-06-15,"-1,5108000000000001",2020-06-15
2020-06-16,"0,0",2020-06-16
2020-06-17,"-0,6072",2020-06-17
2020-06-18,"-1,1187",2020-06-18
2020-06-19,"-2,3581000000000003",2020-06-19
2020-06-20,"-1,0791",2020-06-20
2020-06-21,"-0,4408999999999999",2020-06-21
2020-06-22,"-1,3417999999999999",2020-06-22
2020-06-23,"-3,3373",2020-06-23
2020-06-24,"-1,4146999999999998",2020-06-24
2020-06-25,"-0,23599999999999993",2020-06-25
2020-06-26,"-0,5404",2020-06-26
2020-06-27,"-3,122",2020-06-27
2020-06-28,"-1,1187",2020-06-28
2020-06-29,"-0,592",2020-06-29
2020-06-30,"-0,296",2020-06-30
2020-07-01,"-1,1942",2020-07-01
2020-07-02,"-0,7574999999999998",2020-07-02
2020-07-03,"-2,0318",2020-07-03
2020-07-04,"0,04400000000000004",2020-07-04
2020-07-05,"-0,6555",2020-07-05
2020-07-06,"-0,7867",2020-07-06
2020-07-07,"-0,3892",2020-07-07
2020-07-08,"0,34",2020-07-08
2020-07-09,"0,3916",2020-07-09
2020-07-10,"0,1775000000000001",2020-07-10
2020-07-11,"-0,296",2020-07-11
2020-07-12,"0,06520000000000004",2020-07-12
2020-07-13,"-0,296",2020-07-13
2020-07-14,"0,0",2020-07-14
2020-07-15,"-0,22729999999999995",2020-07-15
2020-07-16,"-0,296",2020-07-16
2020-07-17,"0,04400000000000004",2020-07-17
2020-07-18,"-0,592",2020-07-18
2020-07-19,"-0,5574",2020-07-19
2020-07-20,"0,296",2020-07-20
2020-07-21,"-0,8607",2020-07-21
2020-07-22,"-0,8879999999999999",2020-07-22
2020-07-23,"-0,8879999999999999",2020-07-23
2020-07-24,"-0,592",2020-07-24
2020-07-25,"0,5859",2020-07-25
2020-07-26,"0,0",2020-07-26
2020-07-27,"0,128",2020-07-27
2020-07-28,"-0,6691",2020-07-28
2020-07-29,"-0,3767999999999999",2020-07-29
2020-07-30,"0,48310000000000003",2020-07-30
2020-07-31,"-0,24439999999999998",2020-07-31
2020-08-01,"-1,0447999999999997",2020-08-01
2020-08-02,"-0,296",2020-08-02
2020-08-03,"0,0",2020-08-03
2020-08-04,"0,21100000000000002",2020-08-04
2020-08-05,"0,0",2020-08-05
2020-08-06,"-0,32799999999999996",2020-08-06
2020-08-07,"-1,0866",2020-08-07
